"Location","Symbol","Year","Parameter","Month","Value"
"Kamrangir Char","L3",2014,"TDS","July",83.7
"Kamrangir Char","L3",2014,"TDS","August",84.3
"Kamrangir Char","L3",2014,"TDS","September",79.3
"Kamrangir Char","L3",2014,"TDS","October",91
"Kamrangir Char","L3",2014,"TDS","November",216.9
"Kamrangir Char","L3",2014,"TDS","December",325
"Kamrangir Char","L3",2015,"TDS","January",436
"Kamrangir Char","L3",2015,"TDS","February",333
"Kamrangir Char","L3",2015,"TDS","March",578
"Kamrangir Char","L3",2015,"TDS","April",537
"Kamrangir Char","L3",2015,"TDS","May",271
"Kamrangir Char","L3",2015,"TDS","June",83.9
"Kamrangir Char","L3",2015,"TDS","July",61.8
"Kamrangir Char","L3",2015,"TDS","August",62
"Kamrangir Char","L3",2015,"TDS","September",65.6
"Kamrangir Char","L3",2015,"TDS","October",95
"Kamrangir Char","L3",2015,"TDS","November",167.6
"Kamrangir Char","L3",2015,"TDS","December",407
"Kamrangir Char","L3",2016,"TDS","January",235
"Kamrangir Char","L3",2016,"TDS","February",222
"Kamrangir Char","L3",2016,"TDS","March",444
"Kamrangir Char","L3",2016,"TDS","April",333
"Kamrangir Char","L3",2016,"TDS","May",555
"Kamrangir Char","L3",2016,"TDS","June",434
"Kamrangir Char","L3",2016,"TDS","July",563
"Kamrangir Char","L3",2016,"TDS","August",452
"Kamrangir Char","L3",2016,"TDS","September",345
"Kamrangir Char","L3",2016,"TDS","October",356
"Kamrangir Char","L3",2016,"TDS","November",351
"Kamrangir Char","L3",2016,"TDS","December",236
"Kamrangir Char","L3",2017,"TDS","January",347
"Kamrangir Char","L3",2017,"TDS","February",347
"Kamrangir Char","L3",2017,"TDS","March",378
"Kamrangir Char","L3",2017,"TDS","April",387
"Kamrangir Char","L3",2017,"TDS","May",377
"Kamrangir Char","L3",2017,"TDS","June",277
"Kamrangir Char","L3",2017,"TDS","July",477
"Kamrangir Char","L3",2017,"TDS","August",389
"Kamrangir Char","L3",2017,"TDS","September",299
"Kamrangir Char","L3",2017,"TDS","October",400
"Kamrangir Char","L3",2017,"TDS","November",200
"Kamrangir Char","L3",2017,"TDS","December",300
"Kamrangir Char","L3",2018,"TDS","January",345
"Kamrangir Char","L3",2018,"TDS","February",333
"Kamrangir Char","L3",2018,"TDS","March",444
"Kamrangir Char","L3",2018,"TDS","April",323
"Kamrangir Char","L3",2018,"TDS","May",432
"Kamrangir Char","L3",2018,"TDS","June",345
"Kamrangir Char","L3",2018,"TDS","July",235
"Kamrangir Char","L3",2018,"TDS","August",643
"Kamrangir Char","L3",2018,"TDS","September",87
"Kamrangir Char","L3",2018,"TDS","October",43
"Kamrangir Char","L3",2018,"TDS","November",22
"Kamrangir Char","L3",2018,"TDS","December",87
"Kamrangir Char","L3",2019,"TDS","January",376
"Kamrangir Char","L3",2019,"TDS","February",237
"Kamrangir Char","L3",2019,"TDS","March",506
"Kamrangir Char","L3",2019,"TDS","April",278
"Kamrangir Char","L3",2019,"TDS","May",356
"Kamrangir Char","L3",2019,"TDS","June",116
"Kamrangir Char","L3",2019,"TDS","July",160
"Kamrangir Char","L3",2019,"TDS","August",15
"Kamrangir Char","L3",2019,"TDS","September",88.7
"Kamrangir Char","L3",2019,"TDS","October",77
"Kamrangir Char","L3",2019,"TDS","November",96
"Kamrangir Char","L3",2019,"TDS","December",249
"Kamrangir Char","L3",2020,"TDS","January",355
"Kamrangir Char","L3",2020,"TDS","February",466
"Kamrangir Char","L3",2020,"TDS","March",597
"Kamrangir Char","L3",2020,"TDS","April",472
"Kamrangir Char","L3",2020,"TDS","May",287
"Kamrangir Char","L3",2020,"TDS","June",84.3
"Kamrangir Char","L3",2020,"TDS","July",73.4
"Kamrangir Char","L3",2020,"TDS","August",63.4
"Kamrangir Char","L3",2020,"TDS","September",72.7
"Kamrangir Char","L3",2020,"TDS","October",63.7
"Kamrangir Char","L3",2020,"TDS","November",132.3
"Kamrangir Char","L3",2020,"TDS","December",260
"Kamrangir Char","L3",2021,"TDS","January",356
"Kamrangir Char","L3",2021,"TDS","February",436
"Kamrangir Char","L3",2021,"TDS","March",580
"Kamrangir Char","L3",2021,"TDS","April",511
"Kamrangir Char","L3",2021,"TDS","May",536
"Kamrangir Char","L3",2021,"TDS","June",444
"Kamrangir Char","L3",2021,"TDS","July",66
"Kamrangir Char","L3",2021,"TDS","August",444
"Kamrangir Char","L3",2021,"TDS","September",55
"Kamrangir Char","L3",2021,"TDS","October",333
"Kamrangir Char","L3",2021,"TDS","November",444
"Kamrangir Char","L3",2021,"TDS","December",222
"Kamrangir Char","L3",2022,"TDS","January",362
"Kamrangir Char","L3",2022,"TDS","February",425
"Kamrangir Char","L3",2022,"TDS","March",549
"Kamrangir Char","L3",2022,"TDS","April",656
"Kamrangir Char","L3",2022,"TDS","May",400
"Kamrangir Char","L3",2022,"TDS","June",188
"Kamrangir Char","L3",2022,"TDS","July",87
"Kamrangir Char","L3",2022,"TDS","August",84
"Kamrangir Char","L3",2022,"TDS","September",78
"Kamrangir Char","L3",2022,"TDS","October",86.8
"Kamrangir Char","L3",2022,"TDS","November",95.4
"Kamrangir Char","L3",2022,"TDS","December",241
"Kamrangir Char","L3",2023,"TDS","January",243
"Kamrangir Char","L3",2023,"TDS","February",378
"Kamrangir Char","L3",2023,"TDS","March",425
"Kamrangir Char","L3",2023,"TDS","April",333
"Kamrangir Char","L3",2023,"TDS","May",333
"Kamrangir Char","L3",2023,"TDS","June",507
"Kamrangir Char","L3",2023,"TDS","July",90
"Kamrangir Char","L3",2023,"TDS","August",85
"Kamrangir Char","L3",2023,"TDS","September",105
"Kamrangir Char","L3",2023,"TDS","October",82
"Kamrangir Char","L3",2023,"TDS","November",218.4
"Kamrangir Char","L3",2023,"TDS","December",263
"Kamrangir Char","L3",2010,"Trurbidity","January",9
"Kamrangir Char","L3",2010,"Trurbidity","February",87
"Kamrangir Char","L3",2010,"Trurbidity","March",39
"Kamrangir Char","L3",2010,"Trurbidity","April",59
"Kamrangir Char","L3",2010,"Trurbidity","May",78
"Kamrangir Char","L3",2010,"Trurbidity","June",87
"Kamrangir Char","L3",2010,"Trurbidity","July",66
"Kamrangir Char","L3",2010,"Trurbidity","August",59
"Kamrangir Char","L3",2010,"Trurbidity","September",73
"Kamrangir Char","L3",2010,"Trurbidity","October",77
"Kamrangir Char","L3",2010,"Trurbidity","November",82
"Kamrangir Char","L3",2010,"Trurbidity","December",87
"Kamrangir Char","L3",2011,"Trurbidity","January",8
"Kamrangir Char","L3",2011,"Trurbidity","February",6
"Kamrangir Char","L3",2011,"Trurbidity","March",7
"Kamrangir Char","L3",2011,"Trurbidity","April",6.5
"Kamrangir Char","L3",2011,"Trurbidity","May",6.5
"Kamrangir Char","L3",2011,"Trurbidity","June",6.5
"Kamrangir Char","L3",2011,"Trurbidity","July",6.5
"Kamrangir Char","L3",2011,"Trurbidity","August",6.5
"Kamrangir Char","L3",2011,"Trurbidity","September",69
"Kamrangir Char","L3",2011,"Trurbidity","October",66
"Kamrangir Char","L3",2011,"Trurbidity","November",64
"Kamrangir Char","L3",2011,"Trurbidity","December",66
"Kamrangir Char","L3",2012,"Trurbidity","January",3
"Kamrangir Char","L3",2012,"Trurbidity","February",8
"Kamrangir Char","L3",2012,"Trurbidity","March",7
"Kamrangir Char","L3",2012,"Trurbidity","April",8
"Kamrangir Char","L3",2012,"Trurbidity","May",9
"Kamrangir Char","L3",2012,"Trurbidity","June",77
"Kamrangir Char","L3",2012,"Trurbidity","July",8
"Kamrangir Char","L3",2012,"Trurbidity","August",9
"Kamrangir Char","L3",2012,"Trurbidity","September",77
"Kamrangir Char","L3",2012,"Trurbidity","October",43
"Kamrangir Char","L3",2012,"Trurbidity","November",66
"Kamrangir Char","L3",2012,"Trurbidity","December",1.41
"Kamrangir Char","L3",2013,"Trurbidity","January",5.5
"Kamrangir Char","L3",2013,"Trurbidity","February",1.25
"Kamrangir Char","L3",2013,"Trurbidity","March",7.99
"Kamrangir Char","L3",2013,"Trurbidity","April",16.3
"Kamrangir Char","L3",2013,"Trurbidity","May",53.5
"Kamrangir Char","L3",2013,"Trurbidity","June",30
"Kamrangir Char","L3",2013,"Trurbidity","July",31.07
"Kamrangir Char","L3",2013,"Trurbidity","August",30.2
"Kamrangir Char","L3",2013,"Trurbidity","September",9.4
"Kamrangir Char","L3",2013,"Trurbidity","October",12
"Kamrangir Char","L3",2013,"Trurbidity","November",23
"Kamrangir Char","L3",2013,"Trurbidity","December",45
"Kamrangir Char","L3",2014,"Trurbidity","January",12
"Kamrangir Char","L3",2014,"Trurbidity","February",3
"Kamrangir Char","L3",2014,"Trurbidity","March",2
"Kamrangir Char","L3",2014,"Trurbidity","April",3
"Kamrangir Char","L3",2014,"Trurbidity","May",4
"Kamrangir Char","L3",2014,"Trurbidity","June",44
"Kamrangir Char","L3",2014,"Trurbidity","July",54
"Kamrangir Char","L3",2014,"Trurbidity","August",3
"Kamrangir Char","L3",2014,"Trurbidity","September",2
"Kamrangir Char","L3",2014,"Trurbidity","October",5
"Kamrangir Char","L3",2014,"Trurbidity","November",6
"Kamrangir Char","L3",2014,"Trurbidity","December",18.6
"Kamrangir Char","L3",2015,"Trurbidity","January",7.7
"Kamrangir Char","L3",2015,"Trurbidity","February",8
"Kamrangir Char","L3",2015,"Trurbidity","March",110
"Kamrangir Char","L3",2015,"Trurbidity","April",65
"Kamrangir Char","L3",2015,"Trurbidity","May",17
"Kamrangir Char","L3",2015,"Trurbidity","June",8
"Kamrangir Char","L3",2015,"Trurbidity","July",9
"Kamrangir Char","L3",2015,"Trurbidity","August",8
"Kamrangir Char","L3",2015,"Trurbidity","September",7
"Kamrangir Char","L3",2015,"Trurbidity","October",6.3
"Kamrangir Char","L3",2015,"Trurbidity","November",11
"Kamrangir Char","L3",2015,"Trurbidity","December",11
"Kamrangir Char","L3",2016,"Trurbidity","January",5.5
"Kamrangir Char","L3",2016,"Trurbidity","February",6.6
"Kamrangir Char","L3",2016,"Trurbidity","March",8
"Kamrangir Char","L3",2016,"Trurbidity","April",7
"Kamrangir Char","L3",2016,"Trurbidity","May",9
"Kamrangir Char","L3",2016,"Trurbidity","June",6
"Kamrangir Char","L3",2016,"Trurbidity","July",5
"Kamrangir Char","L3",2016,"Trurbidity","August",4
"Kamrangir Char","L3",2016,"Trurbidity","September",8
"Kamrangir Char","L3",2016,"Trurbidity","October",7
"Kamrangir Char","L3",2016,"Trurbidity","November",9
"Kamrangir Char","L3",2016,"Trurbidity","December",9
"Kamrangir Char","L3",2017,"Trurbidity","January",34
"Kamrangir Char","L3",2017,"Trurbidity","February",34
"Kamrangir Char","L3",2017,"Trurbidity","March",5
"Kamrangir Char","L3",2017,"Trurbidity","April",56
"Kamrangir Char","L3",2017,"Trurbidity","May",69
"Kamrangir Char","L3",2017,"Trurbidity","June",7
"Kamrangir Char","L3",2017,"Trurbidity","July",8
"Kamrangir Char","L3",2017,"Trurbidity","August",9
"Kamrangir Char","L3",2017,"Trurbidity","September",66
"Kamrangir Char","L3",2017,"Trurbidity","October",4
"Kamrangir Char","L3",2017,"Trurbidity","November",31
"Kamrangir Char","L3",2017,"Trurbidity","December",30
"Kamrangir Char","L3",2018,"Trurbidity","January",22
"Kamrangir Char","L3",2018,"Trurbidity","February",40
"Kamrangir Char","L3",2018,"Trurbidity","March",41
"Kamrangir Char","L3",2018,"Trurbidity","April",30
"Kamrangir Char","L3",2018,"Trurbidity","May",31
"Kamrangir Char","L3",2018,"Trurbidity","June",13.1
"Kamrangir Char","L3",2018,"Trurbidity","July",3
"Kamrangir Char","L3",2018,"Trurbidity","August",25
"Kamrangir Char","L3",2018,"Trurbidity","September",30
"Kamrangir Char","L3",2018,"Trurbidity","October",12
"Kamrangir Char","L3",2018,"Trurbidity","November",16
"Kamrangir Char","L3",2018,"Trurbidity","December",25
"Kamrangir Char","L3",2019,"Trurbidity","January",12
"Kamrangir Char","L3",2019,"Trurbidity","February",39
"Kamrangir Char","L3",2019,"Trurbidity","March",70
"Kamrangir Char","L3",2019,"Trurbidity","April",22.4
"Kamrangir Char","L3",2019,"Trurbidity","May",16.1
"Kamrangir Char","L3",2019,"Trurbidity","June",19
"Kamrangir Char","L3",2019,"Trurbidity","July",6.81
"Kamrangir Char","L3",2019,"Trurbidity","August",16.4
"Kamrangir Char","L3",2019,"Trurbidity","September",26.8
"Kamrangir Char","L3",2019,"Trurbidity","October",16
"Kamrangir Char","L3",2019,"Trurbidity","November",28.2
"Kamrangir Char","L3",2019,"Trurbidity","December",19.6
"Kamrangir Char","L3",2020,"Trurbidity","January",14
"Kamrangir Char","L3",2020,"Trurbidity","February",34.9
"Kamrangir Char","L3",2020,"Trurbidity","March",34.6
"Kamrangir Char","L3",2020,"Trurbidity","April",35.1
"Kamrangir Char","L3",2020,"Trurbidity","May",18.8
"Kamrangir Char","L3",2020,"Trurbidity","June",23.6
"Kamrangir Char","L3",2020,"Trurbidity","July",29.9
"Kamrangir Char","L3",2020,"Trurbidity","August",16.4
"Kamrangir Char","L3",2020,"Trurbidity","September",27.7
"Kamrangir Char","L3",2020,"Trurbidity","October",28.2
"Kamrangir Char","L3",2020,"Trurbidity","November",285
"Kamrangir Char","L3",2020,"Trurbidity","December",84.9
"Kamrangir Char","L3",2021,"Trurbidity","January",189
"Kamrangir Char","L3",2021,"Trurbidity","February",147
"Kamrangir Char","L3",2021,"Trurbidity","March",512
"Kamrangir Char","L3",2021,"Trurbidity","April",33
"Kamrangir Char","L3",2021,"Trurbidity","May",61
"Kamrangir Char","L3",2021,"Trurbidity","June",33
"Kamrangir Char","L3",2021,"Trurbidity","July",31
"Kamrangir Char","L3",2021,"Trurbidity","August",39
"Kamrangir Char","L3",2021,"Trurbidity","September",38
"Kamrangir Char","L3",2021,"Trurbidity","October",66
"Kamrangir Char","L3",2021,"Trurbidity","November",87
"Kamrangir Char","L3",2021,"Trurbidity","December",78
"Kamrangir Char","L3",2022,"Trurbidity","January",24.1
"Kamrangir Char","L3",2022,"Trurbidity","February",46
"Kamrangir Char","L3",2022,"Trurbidity","March",25.7
"Kamrangir Char","L3",2022,"Trurbidity","April",59
"Kamrangir Char","L3",2022,"Trurbidity","May",66
"Kamrangir Char","L3",2022,"Trurbidity","June",34.6
"Kamrangir Char","L3",2022,"Trurbidity","July",33
"Kamrangir Char","L3",2022,"Trurbidity","August",28.6
"Kamrangir Char","L3",2022,"Trurbidity","September",78
"Kamrangir Char","L3",2022,"Trurbidity","October",20
"Kamrangir Char","L3",2022,"Trurbidity","November",25.2
"Kamrangir Char","L3",2022,"Trurbidity","December",65
"Kamrangir Char","L3",2023,"Trurbidity","January",36
"Kamrangir Char","L3",2023,"Trurbidity","February",41.4
"Kamrangir Char","L3",2023,"Trurbidity","March",8.15
"Kamrangir Char","L3",2023,"Trurbidity","April",26.1
"Kamrangir Char","L3",2023,"Trurbidity","May",56
"Kamrangir Char","L3",2023,"Trurbidity","June",59
"Kamrangir Char","L3",2023,"Trurbidity","July",47.7
"Kamrangir Char","L3",2023,"Trurbidity","August",53.2
"Kamrangir Char","L3",2023,"Trurbidity","September",25.5
"Kamrangir Char","L3",2023,"Trurbidity","October",19.4
"Kamrangir Char","L3",2023,"Trurbidity","November",10.6
"Kamrangir Char","L3",2023,"Trurbidity","December",25.1
"Kamrangir Char","L3",2010,"Cloride","January",31
"Kamrangir Char","L3",2010,"Cloride","February",38
"Kamrangir Char","L3",2010,"Cloride","March",87
"Kamrangir Char","L3",2010,"Cloride","April",39
"Kamrangir Char","L3",2010,"Cloride","May",59
"Kamrangir Char","L3",2010,"Cloride","June",7
"Kamrangir Char","L3",2010,"Cloride","July",6
"Kamrangir Char","L3",2010,"Cloride","August",8
"Kamrangir Char","L3",2010,"Cloride","September",9
"Kamrangir Char","L3",2010,"Cloride","October",6
"Kamrangir Char","L3",2010,"Cloride","November",5
"Kamrangir Char","L3",2010,"Cloride","December",4
"Kamrangir Char","L3",2011,"Cloride","January",32
"Kamrangir Char","L3",2011,"Cloride","February",21
"Kamrangir Char","L3",2011,"Cloride","March",20.5
"Kamrangir Char","L3",2011,"Cloride","April",20
"Kamrangir Char","L3",2011,"Cloride","May",22
"Kamrangir Char","L3",2011,"Cloride","June",8
"Kamrangir Char","L3",2011,"Cloride","July",6
"Kamrangir Char","L3",2011,"Cloride","August",6
"Kamrangir Char","L3",2011,"Cloride","September",6
"Kamrangir Char","L3",2011,"Cloride","October",6.5
"Kamrangir Char","L3",2011,"Cloride","November",8.5
"Kamrangir Char","L3",2011,"Cloride","December",8.5
"Kamrangir Char","L3",2012,"Cloride","January",42
"Kamrangir Char","L3",2012,"Cloride","February",18
"Kamrangir Char","L3",2012,"Cloride","March",128.96
"Kamrangir Char","L3",2012,"Cloride","April",116
"Kamrangir Char","L3",2012,"Cloride","May",96
"Kamrangir Char","L3",2012,"Cloride","June",106
"Kamrangir Char","L3",2012,"Cloride","July",21
"Kamrangir Char","L3",2012,"Cloride","August",21
"Kamrangir Char","L3",2012,"Cloride","September",15
"Kamrangir Char","L3",2012,"Cloride","October",3.5
"Kamrangir Char","L3",2012,"Cloride","November",14
"Kamrangir Char","L3",2012,"Cloride","December",7
"Kamrangir Char","L3",2013,"Cloride","January",6.9
"Kamrangir Char","L3",2013,"Cloride","February",1.25
"Kamrangir Char","L3",2013,"Cloride","March",19.5
"Kamrangir Char","L3",2013,"Cloride","April",18.3
"Kamrangir Char","L3",2013,"Cloride","May",101.5
"Kamrangir Char","L3",2013,"Cloride","June",35.3
"Kamrangir Char","L3",2013,"Cloride","July",6.5
"Kamrangir Char","L3",2013,"Cloride","August",4
"Kamrangir Char","L3",2013,"Cloride","September",12
"Kamrangir Char","L3",2013,"Cloride","October",33
"Kamrangir Char","L3",2013,"Cloride","November",52
"Kamrangir Char","L3",2013,"Cloride","December",25.74
"Kamrangir Char","L3",2014,"Cloride","January",81
"Kamrangir Char","L3",2014,"Cloride","February",35.5
"Kamrangir Char","L3",2014,"Cloride","March",46.5
"Kamrangir Char","L3",2014,"Cloride","April",38.5
"Kamrangir Char","L3",2014,"Cloride","May",6
"Kamrangir Char","L3",2014,"Cloride","June",39
"Kamrangir Char","L3",2014,"Cloride","July",30
"Kamrangir Char","L3",2014,"Cloride","August",3.5
"Kamrangir Char","L3",2014,"Cloride","September",3.4
"Kamrangir Char","L3",2014,"Cloride","October",2.6
"Kamrangir Char","L3",2014,"Cloride","November",5.6
"Kamrangir Char","L3",2014,"Cloride","December",56
"Kamrangir Char","L3",2015,"Cloride","January",88.25
"Kamrangir Char","L3",2015,"Cloride","February",NA
"Kamrangir Char","L3",2015,"Cloride","March",122.83
"Kamrangir Char","L3",2015,"Cloride","April",32.14
"Kamrangir Char","L3",2015,"Cloride","May",57.11
"Kamrangir Char","L3",2015,"Cloride","June",12.78
"Kamrangir Char","L3",2015,"Cloride","July",9.8
"Kamrangir Char","L3",2015,"Cloride","August",7.86
"Kamrangir Char","L3",2015,"Cloride","September",8.11
"Kamrangir Char","L3",2015,"Cloride","October",12
"Kamrangir Char","L3",2015,"Cloride","November",29.98
"Kamrangir Char","L3",2015,"Cloride","December",72.97
"Kamrangir Char","L3",2016,"Cloride","January",33
"Kamrangir Char","L3",2016,"Cloride","February",33
"Kamrangir Char","L3",2016,"Cloride","March",444
"Kamrangir Char","L3",2016,"Cloride","April",56
"Kamrangir Char","L3",2016,"Cloride","May",4
"Kamrangir Char","L3",2016,"Cloride","June",5
"Kamrangir Char","L3",2016,"Cloride","July",7
"Kamrangir Char","L3",2016,"Cloride","August",8
"Kamrangir Char","L3",2016,"Cloride","September",3
"Kamrangir Char","L3",2016,"Cloride","October",22
"Kamrangir Char","L3",2016,"Cloride","November",1
"Kamrangir Char","L3",2016,"Cloride","December",38
"Kamrangir Char","L3",2017,"Cloride","January",58
"Kamrangir Char","L3",2017,"Cloride","February",43
"Kamrangir Char","L3",2017,"Cloride","March",56
"Kamrangir Char","L3",2017,"Cloride","April",54
"Kamrangir Char","L3",2017,"Cloride","May",56
"Kamrangir Char","L3",2017,"Cloride","June",4
"Kamrangir Char","L3",2017,"Cloride","July",2
"Kamrangir Char","L3",2017,"Cloride","August",3
"Kamrangir Char","L3",2017,"Cloride","September",4
"Kamrangir Char","L3",2017,"Cloride","October",87
"Kamrangir Char","L3",2017,"Cloride","November",77
"Kamrangir Char","L3",2017,"Cloride","December",6
"Kamrangir Char","L3",2018,"Cloride","January",30
"Kamrangir Char","L3",2018,"Cloride","February",31
"Kamrangir Char","L3",2018,"Cloride","March",30
"Kamrangir Char","L3",2018,"Cloride","April",41
"Kamrangir Char","L3",2018,"Cloride","May",41
"Kamrangir Char","L3",2018,"Cloride","June",20
"Kamrangir Char","L3",2018,"Cloride","July",4
"Kamrangir Char","L3",2018,"Cloride","August",20
"Kamrangir Char","L3",2018,"Cloride","September",6
"Kamrangir Char","L3",2018,"Cloride","October",78
"Kamrangir Char","L3",2018,"Cloride","November",66
"Kamrangir Char","L3",2018,"Cloride","December",8
"Kamrangir Char","L3",2019,"Cloride","January",23
"Kamrangir Char","L3",2019,"Cloride","February",22
"Kamrangir Char","L3",2019,"Cloride","March",90
"Kamrangir Char","L3",2019,"Cloride","April",43
"Kamrangir Char","L3",2019,"Cloride","May",64
"Kamrangir Char","L3",2019,"Cloride","June",18
"Kamrangir Char","L3",2019,"Cloride","July",12
"Kamrangir Char","L3",2019,"Cloride","August",24
"Kamrangir Char","L3",2019,"Cloride","September",10
"Kamrangir Char","L3",2019,"Cloride","October",8
"Kamrangir Char","L3",2019,"Cloride","November",28.2
"Kamrangir Char","L3",2019,"Cloride","December",31.5
"Kamrangir Char","L3",2020,"Cloride","January",24
"Kamrangir Char","L3",2020,"Cloride","February",32
"Kamrangir Char","L3",2020,"Cloride","March",28
"Kamrangir Char","L3",2020,"Cloride","April",24
"Kamrangir Char","L3",2020,"Cloride","May",24
"Kamrangir Char","L3",2020,"Cloride","June",11
"Kamrangir Char","L3",2020,"Cloride","July",8
"Kamrangir Char","L3",2020,"Cloride","August",6
"Kamrangir Char","L3",2020,"Cloride","September",9
"Kamrangir Char","L3",2020,"Cloride","October",7
"Kamrangir Char","L3",2020,"Cloride","November",12
"Kamrangir Char","L3",2020,"Cloride","December",40.5
"Kamrangir Char","L3",2021,"Cloride","January",52
"Kamrangir Char","L3",2021,"Cloride","February",62.5
"Kamrangir Char","L3",2021,"Cloride","March",68
"Kamrangir Char","L3",2021,"Cloride","April",72
"Kamrangir Char","L3",2021,"Cloride","May",49
"Kamrangir Char","L3",2021,"Cloride","June",56
"Kamrangir Char","L3",2021,"Cloride","July",57
"Kamrangir Char","L3",2021,"Cloride","August",5
"Kamrangir Char","L3",2021,"Cloride","September",65
"Kamrangir Char","L3",2021,"Cloride","October",7
"Kamrangir Char","L3",2021,"Cloride","November",6
"Kamrangir Char","L3",2021,"Cloride","December",5
"Kamrangir Char","L3",2022,"Cloride","January",52
"Kamrangir Char","L3",2022,"Cloride","February",56
"Kamrangir Char","L3",2022,"Cloride","March",90
"Kamrangir Char","L3",2022,"Cloride","April",86
"Kamrangir Char","L3",2022,"Cloride","May",6
"Kamrangir Char","L3",2022,"Cloride","June",15.5
"Kamrangir Char","L3",2022,"Cloride","July",16
"Kamrangir Char","L3",2022,"Cloride","August",8
"Kamrangir Char","L3",2022,"Cloride","September",10.5
"Kamrangir Char","L3",2022,"Cloride","October",7
"Kamrangir Char","L3",2022,"Cloride","November",10
"Kamrangir Char","L3",2022,"Cloride","December",32
"Kamrangir Char","L3",2023,"Cloride","January",22
"Kamrangir Char","L3",2023,"Cloride","February",33
"Kamrangir Char","L3",2023,"Cloride","March",76
"Kamrangir Char","L3",2023,"Cloride","April",66
"Kamrangir Char","L3",2023,"Cloride","May",6
"Kamrangir Char","L3",2023,"Cloride","June",5
"Kamrangir Char","L3",2023,"Cloride","July",15
"Kamrangir Char","L3",2023,"Cloride","August",14
"Kamrangir Char","L3",2023,"Cloride","September",15
"Kamrangir Char","L3",2023,"Cloride","October",9
"Kamrangir Char","L3",2023,"Cloride","November",25
"Kamrangir Char","L3",2023,"Cloride","December",34
"Kamrangir Char","L3",2010,"SS","January",3
"Kamrangir Char","L3",2010,"SS","February",4
"Kamrangir Char","L3",2010,"SS","March",7
"Kamrangir Char","L3",2010,"SS","April",88
"Kamrangir Char","L3",2010,"SS","May",99
"Kamrangir Char","L3",2010,"SS","June",77
"Kamrangir Char","L3",2010,"SS","July",66
"Kamrangir Char","L3",2010,"SS","August",77
"Kamrangir Char","L3",2010,"SS","September",65
"Kamrangir Char","L3",2010,"SS","October",75
"Kamrangir Char","L3",2010,"SS","November",45
"Kamrangir Char","L3",2010,"SS","December",76
"Kamrangir Char","L3",2011,"SS","January",6
"Kamrangir Char","L3",2011,"SS","February",45
"Kamrangir Char","L3",2011,"SS","March",13
"Kamrangir Char","L3",2011,"SS","April",32
"Kamrangir Char","L3",2011,"SS","May",45
"Kamrangir Char","L3",2011,"SS","June",32
"Kamrangir Char","L3",2011,"SS","July",45
"Kamrangir Char","L3",2011,"SS","August",32
"Kamrangir Char","L3",2011,"SS","September",54
"Kamrangir Char","L3",2011,"SS","October",43
"Kamrangir Char","L3",2011,"SS","November",65
"Kamrangir Char","L3",2011,"SS","December",65
"Kamrangir Char","L3",2012,"SS","January",56
"Kamrangir Char","L3",2012,"SS","February",65
"Kamrangir Char","L3",2012,"SS","March",68
"Kamrangir Char","L3",2012,"SS","April",67
"Kamrangir Char","L3",2012,"SS","May",67
"Kamrangir Char","L3",2012,"SS","June",43
"Kamrangir Char","L3",2012,"SS","July",54
"Kamrangir Char","L3",2012,"SS","August",54
"Kamrangir Char","L3",2012,"SS","September",65
"Kamrangir Char","L3",2012,"SS","October",67
"Kamrangir Char","L3",2012,"SS","November",33
"Kamrangir Char","L3",2012,"SS","December",34
"Kamrangir Char","L3",2013,"SS","January",45
"Kamrangir Char","L3",2013,"SS","February",66
"Kamrangir Char","L3",2013,"SS","March",7
"Kamrangir Char","L3",2013,"SS","April",6
"Kamrangir Char","L3",2013,"SS","May",8
"Kamrangir Char","L3",2013,"SS","June",67
"Kamrangir Char","L3",2013,"SS","July",55
"Kamrangir Char","L3",2013,"SS","August",32
"Kamrangir Char","L3",2013,"SS","September",45
"Kamrangir Char","L3",2013,"SS","October",45
"Kamrangir Char","L3",2013,"SS","November",46
"Kamrangir Char","L3",2013,"SS","December",43
"Kamrangir Char","L3",2014,"SS","January",53
"Kamrangir Char","L3",2014,"SS","February",51
"Kamrangir Char","L3",2014,"SS","March",143
"Kamrangir Char","L3",2014,"SS","April",88
"Kamrangir Char","L3",2014,"SS","May",50
"Kamrangir Char","L3",2014,"SS","June",12
"Kamrangir Char","L3",2014,"SS","July",12
"Kamrangir Char","L3",2014,"SS","August",1
"Kamrangir Char","L3",2014,"SS","September",28
"Kamrangir Char","L3",2014,"SS","October",36
"Kamrangir Char","L3",2014,"SS","November",38
"Kamrangir Char","L3",2014,"SS","December",18
"Kamrangir Char","L3",2015,"SS","January",27
"Kamrangir Char","L3",2015,"SS","February",66
"Kamrangir Char","L3",2015,"SS","March",55
"Kamrangir Char","L3",2015,"SS","April",40
"Kamrangir Char","L3",2015,"SS","May",53
"Kamrangir Char","L3",2015,"SS","June",34
"Kamrangir Char","L3",2015,"SS","July",30
"Kamrangir Char","L3",2015,"SS","August",25
"Kamrangir Char","L3",2015,"SS","September",18
"Kamrangir Char","L3",2015,"SS","October",43
"Kamrangir Char","L3",2015,"SS","November",14
"Kamrangir Char","L3",2015,"SS","December",28
"Kamrangir Char","L3",2016,"SS","January",NA
"Kamrangir Char","L3",2016,"SS","February",NA
"Kamrangir Char","L3",2016,"SS","March",NA
"Kamrangir Char","L3",2016,"SS","April",NA
